taxon,lineage,probability,pangoLEARN_version,status,note
USA/SouthCarolina-GeorgetownCounty/MW067819.1/2020-07-10,B.1.1.165,1.0,2020-11-30,passed_qc,
USA/SouthCarolina-WilliamsburgCounty/MW067820.1/2020-07-10,B.1,1.0,2020-11-30,passed_qc,
USA/SouthCarolina-GeorgetownCounty/MW067822.1/2020-07-09,B.1.3,1.0,2020-11-30,passed_qc,
USA/SouthCarolina-GeorgetownCounty/MW067826.1/2020-07-10,B.1.110,1.0,2020-11-30,passed_qc,
USA/SouthCarolina-GeorgetownCounty/MW067827.1/2020-07-10,B.1.110,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW070040.1/2020-06-16,A.1,1.0,2020-11-30,passed_qc,
BRA/SaoPaulo-SaoPaulo/BrazilSP-4832020/2020-04-24,B.1.1.248,1.0,2020-11-30,passed_qc,
USA/Delaware-NewCastleCounty/USADE-DHSS-F9176802020/2020-03-23,A.3,1.0,2020-11-30,passed_qc,
BRA/SaoPaulo-Taubate/BrazilSP-4252020/2020-07-10,B.1.1.94,1.0,2020-11-30,passed_qc,
BRA/SaoPaulo-SaoPaulo/BrazilSP-4442020/2020-03-23,B.1.1.143,1.0,2020-11-30,passed_qc,
USA/Delaware-NewCastleCounty/USADE-DHSS-F9186132020/2020-03-20,A.3,1.0,2020-11-30,passed_qc,
IDN/Yogyakarta-Sleman/IndonesiaYO-EIJK152020/2020-03-30,B,1.0,2020-11-30,passed_qc,
IDN/WestJava-Purwakarta/IndonesiaJB-EIJK162020/2020-04-06,B.6,1.0,2020-11-30,passed_qc,
IDN/Jakarta/IndonesiaJK-EIJK202020/2020-04-09,B,1.0,2020-11-30,passed_qc,
IDN/Banten-SouthTangerang/IndonesiaBT-EIJK362020/2020-05-06,B,1.0,2020-11-30,passed_qc,
IDN/Jakarta/IndonesiaJK-EIJK452020/2020-06-04,B.6,1.0,2020-11-30,passed_qc,
IDN/NorthSulawesi-Manado/IndonesiaSA-EIJK502020/2020-06-16,B.1.5,1.0,2020-11-30,passed_qc,
IDN/NorthSulawesi-Manado/IndonesiaSA-EIJK522020/2020-06-16,B.6,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW077495.1/2020-08-31,B.1.234,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/USAWA-S28152020/2020-09-05,B.1.139,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW077498.1/2020-09-07,B.1.243,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW077475.1/2020-09-07,B.1.2,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW077485.1/2020-09-09,B.1.369,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW077482.1/2020-09-13,B.1,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW077487.1/2020-09-14,B.1.2,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW077480.1/2020-09-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW077481.1/2020-09-16,B.1.2,1.0,2020-11-30,passed_qc,
CHE/Bern/SwitzerlandBE-UNIBE-149-06412020/2020-05-21,B.1.1.1,1.0,2020-11-30,passed_qc,
CHE/Aargau/LR884361.1/2020-03-19,B.6,1.0,2020-11-30,passed_qc,
CHE/Basel-Land/LR884314.1/2020-03-18,B.1.147,1.0,2020-11-30,passed_qc,
CHE/Basel-Land/LR884356.1/2020-03-19,B.1.5,1.0,2020-11-30,passed_qc,
CHE/Basel-Land/LR884411.1/2020-03-20,B.1,1.0,2020-11-30,passed_qc,
CHE/Basel-Stadt/LR884348.1/2020-03-18,B.1.5,1.0,2020-11-30,passed_qc,
CHE/Bern/LR884323.1/2020-03-18,B.3,1.0,2020-11-30,passed_qc,
CHE/Geneva/LR884300.1/2020-03-16,B.1.5,1.0,2020-11-30,passed_qc,
CHE/Geneva/LR884408.1/2020-03-19,B.1.1.10,1.0,2020-11-30,passed_qc,
CHE/Graubunden/LR884273.1/2020-03-16,B,1.0,2020-11-30,passed_qc,
CHE/Graubunden/LR884365.1/2020-03-18,B.1.374,1.0,2020-11-30,passed_qc,
CHE/Schwyz/LR884354.1/2020-03-19,B.1.374,1.0,2020-11-30,passed_qc,
CHE/Solothurn/LR884367.1/2020-03-18,B.1.5,1.0,2020-11-30,passed_qc,
CHE/Thurgau/LR884337.1/2020-03-18,B.1.5,1.0,2020-11-30,passed_qc,
CHE/Ticino/LR884330.1/2020-03-17,B.1.1,1.0,2020-11-30,passed_qc,
CHE/Ticino/LR884374.1/2020-03-18,B.1.98,1.0,2020-11-30,passed_qc,
CHE/Uri/LR884336.1/2020-03-17,B.1.1,1.0,2020-11-30,passed_qc,
CHE/Valais/LR884391.1/2020-03-19,B.1.1.10,1.0,2020-11-30,passed_qc,
CHE/Vaud/LR884260.1/2020-03-16,B.1,1.0,2020-11-30,passed_qc,
CHE/Vaud/LR884294.1/2020-03-16,B.1.5,1.0,2020-11-30,passed_qc,
CHE/Vaud/LR884304.1/2020-03-16,B.39,1.0,2020-11-30,passed_qc,
CHE/Vaud/LR884341.1/2020-03-17,B.1.93,1.0,2020-11-30,passed_qc,
CHE/Vaud/LR884342.1/2020-03-17,B.1.5,1.0,2020-11-30,passed_qc,
CHE/Vaud/LR884347.1/2020-03-17,B.1.93,1.0,2020-11-30,passed_qc,
CHE/Vaud/LR884375.1/2020-03-18,B.1.5,1.0,2020-11-30,passed_qc,
CHE/Vaud/LR884378.1/2020-03-18,B.1.1.291,1.0,2020-11-30,passed_qc,
CHE/Zurich/LR884308.1/2020-03-17,B.1.5,1.0,2020-11-30,passed_qc,
CHE/Zurich/LR884315.1/2020-03-17,B.3,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW079821.1/2020-08-31,B.1.5,1.0,2020-11-30,passed_qc,
USA/Washington-KingCounty/MW079823.1/2020-09-03,B.1.240,1.0,2020-11-30,passed_qc,
USA/Utah/MW084368.1/2020-04-01,B.1,1.0,2020-11-30,passed_qc,
USA/Utah/MW084369.1/2020-04-01,B.1.314,1.0,2020-11-30,passed_qc,
USA/Utah/MW084376.1/2020-04-01,B.1.265,1.0,2020-11-30,passed_qc,
USA/Utah/MW084379.1/2020-04-04,B.1.265,1.0,2020-11-30,passed_qc,
USA/Utah/MW084382.1/2020-04-04,B.1.5,1.0,2020-11-30,passed_qc,
USA/Utah/MW084383.1/2020-04-03,B.1.265,1.0,2020-11-30,passed_qc,
USA/Utah/MW084387.1/2020-04-01,B.1,1.0,2020-11-30,passed_qc,
USA/Utah/MW084388.1/2020-04-01,B.1.5,1.0,2020-11-30,passed_qc,
USA/Utah/MW084390.1/2020-04-03,B.1,1.0,2020-11-30,passed_qc,
USA/Utah/MW084393.1/2020-04-07,B.1.1,1.0,2020-11-30,passed_qc,
USA/Utah/MW084397.1/2020-04-07,B.1.5,1.0,2020-11-30,passed_qc,
USA/Utah/MW084398.1/2020-04-07,B.1.5,1.0,2020-11-30,passed_qc,
USA/Utah/MW084465.1/2020-04-25,B.1,1.0,2020-11-30,passed_qc,
USA/Utah/MW084466.1/2020-04-26,B.1.370,1.0,2020-11-30,passed_qc,
USA/Utah/MW084480.1/2020-04-01,B.1,1.0,2020-11-30,passed_qc,
USA/Utah/MW084482.1/2020-04-05,B.1.265,1.0,2020-11-30,passed_qc,
USA/Utah/MW084484.1/2020-04-05,B.3,1.0,2020-11-30,passed_qc,
USA/Utah/MW084556.1/2020-05-24,B.1.5,1.0,2020-11-30,passed_qc,
USA/Utah/MW084605.1/2020-06-01,B.1.369,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075731.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075732.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075733.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075735.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075736.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075737.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075738.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075739.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075740.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075741.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075742.1/2020-09-03,B.1.370,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075744.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075745.1/2020-09-03,B.1.243,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075746.1/2020-09-03,B.1.243,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075747.1/2020-09-03,B.1.243,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075748.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075749.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075750.1/2020-09-03,B.1.370,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075751.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075752.1/2020-09-03,B.1.206,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075753.1/2020-09-03,B.1.346,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075754.1/2020-09-03,B.1.280,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075755.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075756.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075757.1/2020-09-02,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075758.1/2020-09-02,B.1.3,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075759.1/2020-09-03,B.1.3,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075760.1/2020-09-03,B.1.3,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075761.1/2020-09-04,B.1.1.291,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075762.1/2020-09-04,B.1.297,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075763.1/2020-09-04,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075764.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075765.1/2020-09-01,B.1.240,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075766.1/2020-09-02,B.1.346,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075767.1/2020-09-03,B.1.2,1.0,2020-11-30,passed_qc,
USA/NewMexico/MW075768.1/2020-09-04,B.1.243,1.0,2020-11-30,passed_qc,
CHN/Beijing/BeijingNPRC00042020/2020-04-15,B.1,1.0,2020-11-30,passed_qc,
IDN/Yogyakarta/IndonesiaYO-UGM-000612020/2020-06-16,B.1.160,1.0,2020-11-30,passed_qc,
GBR/England/EnglandMILK-9766A02020/2020-08-16,B.1.1,1.0,2020-11-30,passed_qc,
GBR/England/EnglandMILK-9745782020/2020-08-15,B.1.1,1.0,2020-11-30,passed_qc,
GBR/England/EnglandMILK-9766642020/2020-08-20,B.1.1.44,1.0,2020-11-30,passed_qc,
IDN/Yogyakarta/IndonesiaYO-UGM-100022020/2020-08-13,B.1.160,1.0,2020-11-30,passed_qc,
IDN/Yogyakarta/IndonesiaYO-UGM-100062020/2020-08-18,B.1.160,1.0,2020-11-30,passed_qc,
UKR/Kyiv/UkraineKyiv-7852020/2020-08-03,B.1.1.125,1.0,2020-11-30,passed_qc,
UKR/Volyn-Lutsk/UkraineLutsk-8892020/2020-08-06,B.1.1,1.0,2020-11-30,passed_qc,
USA/Delaware-SussexCounty/USADE-DHSS-F9181542020/2020-03-27,B.1.5,1.0,2020-11-30,passed_qc,
USA/Delaware-NewCastleCounty/USADE-DHSS-F9179372020/2020-03-25,B.1,1.0,2020-11-30,passed_qc,
USA/Delaware-NewCastleCounty/USADE-DHSS-F9179122020/2020-03-25,B.1,1.0,2020-11-30,passed_qc,
USA/Delaware-KentCounty/USADE-DHSS-F9178492020/2020-03-25,B.1.3,1.0,2020-11-30,passed_qc,
USA/Delaware-NewCastleCounty/USADE-DHSS-F9178962020/2020-03-25,B.1,1.0,2020-11-30,passed_qc,
USA/Delaware-NewCastleCounty/USADE-DHSS-F9178922020/2020-03-25,B.1,1.0,2020-11-30,passed_qc,
USA/Delaware-NewCastleCounty/USADE-DHSS-F9179742020/2020-03-26,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania/MW086594.1/2020-03-12,B.1.255,1.0,2020-11-30,passed_qc,
USA/Pennsylvania/USAPA-CDC-883982020/2020-03-16,B.1.255,1.0,2020-11-30,passed_qc,
USA/Tennessee/MW086598.1/2020-03-11,B.1.255,1.0,2020-11-30,passed_qc,
USA/California/MW130861.1/2020-03-10,B.1.255,1.0,2020-11-30,passed_qc,
USA/Wisconsin/MW130862.1/2020-03-24,B,1.0,2020-11-30,passed_qc,
USA/Wisconsin/MW130865.1/2020-03-26,B.1,1.0,2020-11-30,passed_qc,
USA/Georgia/MW130875.1/2020-09-11,B.1.340,1.0,2020-11-30,passed_qc,
USA/Georgia/MW130876.1/2020-09-11,B.1.359,1.0,2020-11-30,passed_qc,
USA/Georgia/MW130877.1/2020-09-12,B.1.1.291,1.0,2020-11-30,passed_qc,
USA/Georgia/MW130878.1/2020-09-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Georgia/MW130879.1/2020-09-19,B.1,1.0,2020-11-30,passed_qc,
USA/Delaware-NewCastleCounty/USADE-DHSS-F9179212020/2020-03-25,B.1.369,1.0,2020-11-30,passed_qc,
USA/Minnesota/MW086909.1/2020-09-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Minnesota/MW086894.1/2020-04-10,A.1,1.0,2020-11-30,passed_qc,
USA/Minnesota/MW086896.1/2020-04-10,B.1,1.0,2020-11-30,passed_qc,
MEX/Hidalgo/MexicoHID-InDRE-542020/2020-07-22,B.1.1.291,1.0,2020-11-30,passed_qc,
MEX/Aguascalientes/MexicoAGU-InDRE-552020/2020-06-15,B.1,1.0,2020-11-30,passed_qc,
MEX/Tlaxcala/MexicoTLA-InDRE-562020/2020-08-13,B.1.1.222,1.0,2020-11-30,passed_qc,
MEX/Tlaxcala/MexicoTLA-InDRE-572020/2020-08-13,B.1.1,1.0,2020-11-30,passed_qc,
MEX/Aguascalientes/MexicoAGU-InDRE-582020/2020-08-07,B.1.1.1,1.0,2020-11-30,passed_qc,
MEX/NuevoLeon/MexicoNLE-InDRE-592020/2020-08-14,B.1.1,1.0,2020-11-30,passed_qc,
MEX/NuevoLeon/MexicoNLE-InDRE-602020/2020-08-14,B.1.1,1.0,2020-11-30,passed_qc,
MEX/Oaxaca/MexicoOAX-InDRE-612020/2020-08-18,B.1.228,1.0,2020-11-30,passed_qc,
MEX/Campeche/MexicoCAM-InDRE-622020/2020-08-21,B.1,1.0,2020-11-30,passed_qc,
MEX/Campeche/MexicoCAM-InDRE-632020/2020-08-21,B.1.1.1,1.0,2020-11-30,passed_qc,
MEX/Campeche/MexicoCAM-InDRE-642020/2020-08-21,B.1,1.0,2020-11-30,passed_qc,
MEX/Hidalgo/MexicoHID-InDRE-652020/2020-08-25,B.1.1,1.0,2020-11-30,passed_qc,
MEX/Veracruz/MexicoVER-InDRE-662020/2020-08-16,B.1.1.244,1.0,2020-11-30,passed_qc,
MEX/Veracruz/MexicoVER-InDRE-672020/2020-08-14,B.1.1.244,1.0,2020-11-30,passed_qc,
MEX/Michoacan/MexicoMIC-InDRE-682020/2020-08-17,B.1.2,1.0,2020-11-30,passed_qc,
MEX/SanLuisPotosi/MexicoSLP-InDRE-692020/2020-08-21,B.1.5,1.0,2020-11-30,passed_qc,
MEX/Zacatecas/MexicoZAC-InDRE-702020/2020-08-21,B.1,1.0,2020-11-30,passed_qc,
MEX/Zacatecas/MexicoZAC-InDRE-712020/2020-08-21,B.1,1.0,2020-11-30,passed_qc,
MEX/Zacatecas/MexicoZAC-InDRE-722020/2020-08-14,B.1.1.291,1.0,2020-11-30,passed_qc,
MEX/Michoacan/MexicoMIC-InDRE-732020/2020-08-20,B.1,1.0,2020-11-30,passed_qc,
MEX/Michoacan/MexicoMIC-InDRE-742020/2020-08-20,B.1.189,1.0,2020-11-30,passed_qc,
MEX/Colima/MexicoCOL-InDRE-752020/2020-08-24,B.1,1.0,2020-11-30,passed_qc,
MEX/Colima/MexicoCOL-InDRE-762020/2020-08-24,B.1.241,1.0,2020-11-30,passed_qc,
USA/Texas-TravisCounty/MW134512.1/2020-06-18,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/MW134521.1/2020-06-26,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/MW134507.1/2020-06-26,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/MW134501.1/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/MW134522.1/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/USATX-DSHS-06422020/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/USATX-DSHS-06432020/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/MW134497.1/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/MW134485.1/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/MW134489.1/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/MW134524.1/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/USATX-DSHS-06502020/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/MW134502.1/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134518.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134492.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134526.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134520.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134486.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134515.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134510.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/USATX-DSHS-06592020/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/USATX-DSHS-06612020/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134527.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134508.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134495.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134505.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/USATX-DSHS-06672020/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/USATX-DSHS-06682020/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134525.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-ParkerCounty/MW134496.1/2020-07-19,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/USATX-DSHS-06782020/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/USATX-DSHS-06792020/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/USATX-DSHS-06802020/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-DallasCounty/USATX-DSHS-06812020/2020-07-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/USATX-DSHS-07042020/2020-09-03,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/MW093584.1/2020-09-08,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/MW093576.1/2020-09-08,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/MW093577.1/2020-09-08,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/MW093569.1/2020-09-08,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/MW093582.1/2020-09-08,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/USATX-DSHS-07122020/2020-09-08,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/MW093575.1/2020-09-08,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/USATX-DSHS-07152020/2020-09-10,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/MW093554.1/2020-09-10,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/USATX-DSHS-07182020/2020-09-10,B.1.234,1.0,2020-11-30,passed_qc,
USA/Texas-MclennanCounty/USATX-DSHS-07192020/2020-09-10,B.1.234,1.0,2020-11-30,passed_qc,
EGY/Egypt/MW079825.1/2020-07-19,B.1.1.247,1.0,2020-11-30,passed_qc,
EGY/Egypt/MW079842.1/2020-07-19,B.1.255,1.0,2020-11-30,passed_qc,
IDN/CentralJava/IndonesiaJT-UGM-479062020/2020-09-01,B.1.1,1.0,2020-11-30,passed_qc,
IDN/Jakarta/IndonesiaJK-NIHRD-MI432692020/2020-07-30,B.1.1,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-232342020/2020-08-07,B.1.240,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-232372020/2020-08-06,B.1.1.228,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-232762020/2020-08-07,B.1.243,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-232832020/2020-08-05,B.1.320,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-232972020/2020-08-06,B.1,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-233052020/2020-08-07,B.1.139,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-233302020/2020-08-09,B.1.1.228,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-233792020/2020-08-10,B.1,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-233892020/2020-08-10,B.1.3,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-234002020/2020-08-10,B.1.333,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-234152020/2020-08-10,B.1.5,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-234222020/2020-08-10,B.1.243,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-234292020/2020-08-10,B.1.243,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-235262020/2020-08-10,B.1.2,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-235302020/2020-08-10,B.1.240,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-235662020/2020-08-11,B.1,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-235762020/2020-08-10,B.1.233,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-235792020/2020-08-11,B.1,1.0,2020-11-30,passed_qc,
USA/Washington/USAWA-UW-235972020/2020-08-10,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03202020/2020-07-15,B.1.110,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03212020/2020-07-17,B.1.1.205,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03242020/2020-06-29,B.1.374,1.0,2020-11-30,passed_qc,
USA/California-ContraCostaCounty/USACA-IGI-03262020/2020-07-15,B.1.370,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03302020/2020-06-26,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03312020/2020-07-16,B.1.374,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03332020/2020-06-26,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03352020/2020-07-15,B.1,1.0,2020-11-30,passed_qc,
USA/California-ContraCostaCounty/USACA-IGI-03362020/2020-07-09,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-ContraCostaCounty/USACA-IGI-03382020/2020-07-16,B.1.365,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03392020/2020-07-09,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-ContraCostaCounty/USACA-IGI-03402020/2020-06-29,B.1.309,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03412020/2020-06-29,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-SanJoaquinCounty/USACA-IGI-03422020/2020-06-29,B.1.5,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03442020/2020-07-15,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-SanJoaquinCounty/USACA-IGI-03452020/2020-07-10,B.1.243,1.0,2020-11-30,passed_qc,
USA/California-ContraCostaCounty/USACA-IGI-03462020/2020-06-29,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03472020/2020-06-08,B.1.1.205,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03482020/2020-07-15,B.1.365,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03512020/2020-06-26,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-ContraCostaCounty/USACA-IGI-03522020/2020-07-15,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03532020/2020-06-26,B.1.240,1.0,2020-11-30,passed_qc,
USA/California-ContraCostaCounty/USACA-IGI-03542020/2020-07-15,B.1.369,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03562020/2020-06-29,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03572020/2020-07-09,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-ContraCostaCounty/USACA-IGI-03592020/2020-07-10,B.1.374,1.0,2020-11-30,passed_qc,
USA/California-ContraCostaCounty/USACA-IGI-03602020/2020-06-29,B.1.309,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03612020/2020-07-17,B.1.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03622020/2020-06-29,B.1.361,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/USACA-IGI-03632020/2020-06-29,B.1.374,1.0,2020-11-30,passed_qc,
USA/California-SanJoaquinCounty/USACA-IGI-03652020/2020-06-29,B.1.5,1.0,2020-11-30,passed_qc,
